date,TICKER,PRC,RET,SHROUT,MV_USD,MV_USD_lag
2021-05-21,ANET,332.13,-0.011312,76271.0,25331887.23,25621716.26729
2021-05-24,ANET,336.45999,0.013037,76271.0,25662139.89729,25331887.23
2021-05-25,ANET,338.29999,0.005469,76271.0,25802478.53729,25662139.89729
2021-05-26,ANET,338.45999,0.000473,76271.0,25814681.89729,25802478.53729
2021-05-27,ANET,337.12,-0.003959,76271.0,25712479.52,25814681.89729
2021-05-28,ANET,339.38,0.006704,76322.0,25902160.36,25712479.52
2021-06-01,ANET,334.87,-0.013289,76322.0,25557948.14,25902160.36
2021-06-02,ANET,334.17001,-0.00209,76322.0,25504523.50322,25557948.14
2021-06-03,ANET,343.87,0.029027,76322.0,26244846.14,25504523.50322
2021-06-04,ANET,350.32001,0.018757,76322.0,26737123.80322,26244846.14
2021-06-07,ANET,352.51001,0.006251,76322.0,26904268.983220004,26737123.80322
2021-06-08,ANET,354.72,0.006269,76322.0,27072939.840000004,26904268.983220004
2021-06-09,ANET,359.73001,0.014124,76322.0,27455313.82322,27072939.840000004
2021-06-10,ANET,369.16,0.026214,76322.0,28175029.520000003,27455313.82322
2021-06-11,ANET,363.98999,-0.014005,76322.0,27780444.01678,28175029.520000003
2021-06-14,ANET,364.89999,0.0025,76322.0,27849897.03678,27780444.01678
2021-06-15,ANET,361.73999,-0.00866,76322.0,27608719.51678,27849897.03678
2021-06-16,ANET,367.85999,0.016918,76322.0,28075810.15678,27608719.51678
2021-06-17,ANET,370.04001,0.005926,76322.0,28242193.64322,28075810.15678
2021-06-18,ANET,362.91,-0.019268,76322.0,27698017.020000003,28242193.64322
2021-06-21,ANET,369.5,0.018159,76322.0,28200979.0,27698017.020000003
2021-06-22,ANET,364.35001,-0.013938,76322.0,27807921.46322,28200979.0
2021-06-23,ANET,364.60999,0.000714,76322.0,27827763.65678,27807921.46322
2021-06-24,ANET,363.5,-0.003044,76322.0,27743047.0,27827763.65678
2021-06-25,ANET,362.22,-0.003521,76322.0,27645354.840000004,27743047.0
2021-06-28,ANET,362.82001,0.001656,76322.0,27691148.80322,27645354.840000004
2021-06-29,ANET,363.76001,0.002591,76322.0,27762891.483220004,27691148.80322
2021-06-30,ANET,362.31,-0.003986,76322.0,27652223.82,27762891.483220004
2021-07-01,ANET,363.39001,0.002981,76322.0,27734652.343220003,27652223.82
2021-07-02,ANET,365.59,0.006054,76322.0,27902559.98,27734652.343220003
2021-07-06,ANET,374.92999,0.025548,76322.0,28615406.69678,27902559.98
2021-07-07,ANET,374.54999,-0.001014,76322.0,28586404.33678,28615406.69678
2021-07-08,ANET,370.16,-0.011721,76322.0,28251351.520000003,28586404.33678
2021-07-09,ANET,378.03,0.021261,76322.0,28852005.66,28251351.520000003
2021-07-12,ANET,370.89999,-0.018861,76322.0,28307829.03678,28852005.66
2021-07-13,ANET,369.98001,-0.00248,76322.0,28237614.32322,28307829.03678
2021-07-14,ANET,369.25,-0.001973,76322.0,28181898.5,28237614.32322
2021-07-15,ANET,368.04999,-0.00325,76322.0,28090311.33678,28181898.5
2021-07-16,ANET,363.45001,-0.012498,76322.0,27739231.663220003,28090311.33678
2021-07-19,ANET,362.12,-0.003659,76322.0,27637722.64,27739231.663220003
2021-07-20,ANET,363.69,0.004336,76322.0,27757548.18,27637722.64
2021-07-21,ANET,367.17001,0.009569,76322.0,28023149.50322,27757548.18
2021-07-22,ANET,373.37,0.016886,76322.0,28496345.14,28023149.50322
2021-07-23,ANET,380.98001,0.020382,76322.0,29077156.32322,28496345.14
2021-07-26,ANET,377.37,-0.009476,76322.0,28801633.14,29077156.32322
2021-07-27,ANET,374.63,-0.007261,76322.0,28592510.86,28801633.14
2021-07-28,ANET,377.04999,0.00646,76322.0,28777209.33678,28592510.86
2021-07-29,ANET,381.01001,0.010503,76322.0,29079445.983220004,28777209.33678
2021-07-30,ANET,380.39001,-0.001627,76322.0,29032126.343220003,29079445.983220004
2021-08-02,ANET,377.17999,-0.008439,76322.0,28787131.19678,29032126.343220003
2021-08-03,ANET,379.17001,0.005276,76322.0,28939013.50322,28787131.19678
2021-08-04,ANET,382.12,0.00778,76322.0,29164162.64,28939013.50322
2021-08-05,ANET,380.60001,-0.003978,76322.0,29048153.96322,29164162.64
2021-08-06,ANET,377.60001,-0.007882,76322.0,28819187.96322,29048153.96322
2021-08-09,ANET,375.5,-0.005561,76322.0,28658911.0,28819187.96322
2021-08-10,ANET,371.70001,-0.01012,76322.0,28368888.163220003,28658911.0
2021-08-11,ANET,369.10001,-0.006995,76322.0,28170450.96322,28368888.163220003
2021-08-12,ANET,366.98999,-0.005717,76322.0,28009410.01678,28170450.96322
2021-08-13,ANET,364.07001,-0.007957,76322.0,27786551.30322,28009410.01678
2021-08-16,ANET,365.51001,0.003955,76322.0,27896454.983220004,27786551.30322
2021-08-17,ANET,364.63,-0.002408,76322.0,27829290.86,27896454.983220004
2021-08-18,ANET,362.07001,-0.007021,76322.0,27633907.30322,27829290.86
2021-08-19,ANET,366.84,0.013174,76322.0,27997962.48,27633907.30322
2021-08-20,ANET,369.85999,0.008232,76322.0,28228454.15678,27997962.48
2021-08-23,ANET,370.25,0.001054,76322.0,28258220.5,28228454.15678
2021-08-24,ANET,376.45001,0.016745,76322.0,28731417.663220003,28258220.5
2021-08-25,ANET,374.12,-0.006189,76322.0,28553586.64,28731417.663220003
2021-08-26,ANET,369.23001,-0.013071,76322.0,28180372.82322,28553586.64
2021-08-27,ANET,372.85999,0.009831,76322.0,28457420.15678,28180372.82322
2021-08-30,ANET,372.10001,-0.002038,76322.0,28399416.96322,28457420.15678
2021-08-31,ANET,369.53,-0.006907,76717.0,28349233.01,28399416.96322
2021-09-01,ANET,359.57999,-0.026926,76717.0,27585898.09283,28349233.01
2021-09-02,ANET,363.91,0.012042,76717.0,27918083.470000003,27585898.09283
2021-09-03,ANET,363.12,-0.002171,76717.0,27857477.04,27918083.470000003
2021-09-07,ANET,359.45999,-0.010079,76717.0,27576692.05283,27857477.04
2021-09-08,ANET,359.56,0.000278,76717.0,27584364.52,27576692.05283
2021-09-09,ANET,358.13,-0.003977,76717.0,27474659.21,27584364.52
2021-09-10,ANET,350.92001,-0.020132,76717.0,26921530.40717,27474659.21
2021-09-13,ANET,358.29999,0.02103,76717.0,27487700.33283,26921530.40717
2021-09-14,ANET,357.76001,-0.001507,76717.0,27446274.687170003,27487700.33283
2021-09-15,ANET,358.88,0.003131,76717.0,27532196.96,27446274.687170003
2021-09-16,ANET,364.92999,0.016858,76717.0,27996334.04283,27532196.96
2021-09-17,ANET,359.13,-0.015893,76717.0,27551376.21,27996334.04283
2021-09-20,ANET,353.97,-0.014368,76717.0,27155516.49,27551376.21
2021-09-21,ANET,351.54001,-0.006865,76717.0,26969094.94717,27155516.49
2021-09-22,ANET,350.16,-0.003926,76717.0,26863224.720000003,26969094.94717
2021-09-23,ANET,357.91,0.022133,76717.0,27457781.470000003,26863224.720000003
2021-09-24,ANET,360.14999,0.006259,76717.0,27629626.78283,27457781.470000003
2021-09-27,ANET,356.79001,-0.009329,76717.0,27371859.19717,27629626.78283
2021-09-28,ANET,346.57999,-0.028616,76717.0,26588577.09283,27371859.19717
2021-09-29,ANET,345.98001,-0.001731,76717.0,26542548.42717,26588577.09283
2021-09-30,ANET,343.64001,-0.006763,76717.0,26363030.64717,26542548.42717
2021-10-01,ANET,350.48001,0.019905,76717.0,26887774.92717,26363030.64717
2021-10-04,ANET,343.72,-0.019288,76717.0,26369167.24,26887774.92717
2021-10-05,ANET,352.95001,0.026853,76717.0,27077265.917170003,26369167.24
2021-10-06,ANET,353.51999,0.001615,76717.0,27120993.07283,27077265.917170003
2021-10-07,ANET,364.12,0.029984,76717.0,27934194.04,27120993.07283
2021-10-08,ANET,371.92001,0.021422,76717.0,28532587.40717,27934194.04
2021-10-11,ANET,377.59,0.015245,76717.0,28967572.03,28532587.40717
2021-10-12,ANET,374.95001,-0.006992,76717.0,28765039.917170003,28967572.03
2021-10-13,ANET,383.89001,0.023843,76717.0,29450889.89717,28765039.917170003
2021-10-14,ANET,395.23001,0.02954,76717.0,30320860.67717,29450889.89717
2021-10-15,ANET,389.78,-0.013789,76717.0,29902752.26,30320860.67717
2021-10-18,ANET,383.72,-0.015547,76717.0,29437847.24,29902752.26
2021-10-19,ANET,389.64001,0.015428,76717.0,29892012.64717,29437847.24
2021-10-20,ANET,394.70999,0.013012,76717.0,30280966.30283,29892012.64717
2021-10-21,ANET,395.48001,0.001951,76717.0,30340039.92717,30280966.30283
2021-10-22,ANET,390.51999,-0.012542,76717.0,29959522.07283,30340039.92717
2021-10-25,ANET,386.04001,-0.011472,76717.0,29615831.44717,29959522.07283
2021-10-26,ANET,403.59,0.045462,76717.0,30962214.03,29615831.44717
2021-10-27,ANET,402.79001,-0.001982,76717.0,30900841.19717,30962214.03
2021-10-28,ANET,407.04001,0.010551,76717.0,31226888.44717,30900841.19717
2021-10-29,ANET,409.69,0.00651,76717.0,31430187.73,31226888.44717
2021-11-01,ANET,408.57001,-0.002734,76717.0,31344265.45717,31430187.73
2021-11-02,ANET,491.87,0.203882,76717.0,37734790.79,31344265.45717
2021-11-03,ANET,513.79999,0.044585,76717.0,39417193.83283,37734790.79
2021-11-04,ANET,523.85999,0.01958,76717.0,40188966.85283,39417193.83283
2021-11-05,ANET,530.53998,0.012751,76717.0,40701435.64566,40188966.85283
2021-11-08,ANET,526.41998,-0.007766,76717.0,40385361.60566,40701435.64566
2021-11-09,ANET,531.35999,0.009384,76717.0,40764344.35283,40385361.60566
2021-11-10,ANET,522.15997,-0.017314,76717.0,40058546.41849,40764344.35283
2021-11-11,ANET,521.40997,-0.001436,76717.0,40001008.66849,40058546.41849
2021-11-12,ANET,525.79999,0.00842,76717.0,40337797.83283,40001008.66849
2021-11-15,ANET,528.16998,0.004507,76717.0,40519616.35566,40337797.83283
2021-11-16,ANET,527.27002,-0.001704,76717.0,40450574.124340005,40519616.35566
2021-11-17,ANET,528.32001,0.001991,76717.0,40531126.20717,40450574.124340005
2021-11-18,ANET,132.55,0.003558,306868.0,40675353.400000006,40531126.20717
2021-11-19,ANET,128.96001,-0.027084,306868.0,39573700.34868,40675353.400000006
2021-11-22,ANET,128.16,-0.006203,306868.0,39328202.88,39573700.34868
2021-11-23,ANET,126.51,-0.012875,306868.0,38821870.68,39328202.88
2021-11-24,ANET,127.78,0.010039,306868.0,39211593.04,38821870.68
2021-11-26,ANET,124.97,-0.021991,306868.0,38349293.96,39211593.04
2021-11-29,ANET,126.6,0.013043,306868.0,38849488.8,38349293.96
2021-11-30,ANET,124.06,-0.020063,307284.0,38121653.04,38849488.8
2021-12-01,ANET,121.39,-0.021522,307284.0,37301204.76,38121653.04
2021-12-02,ANET,123.28,0.01557,307284.0,37881971.52,37301204.76
2021-12-03,ANET,121.2,-0.016872,307284.0,37242820.8,37881971.52
2021-12-06,ANET,121.65,0.003713,307284.0,37381098.6,37242820.8
2021-12-07,ANET,126.31,0.038307,307284.0,38813042.04,37381098.6
2021-12-08,ANET,125.48,-0.006571,307284.0,38557996.32,38813042.04
2021-12-09,ANET,128.66,0.025343,307284.0,39535159.44,38557996.32
2021-12-10,ANET,130.69,0.015778,307284.0,40158945.96,39535159.44
2021-12-13,ANET,132.17999,0.011401,307284.0,40616796.04716,40158945.96
2021-12-14,ANET,131.12,-0.008019,307284.0,40291078.08,40616796.04716
2021-12-15,ANET,138.66,0.057505,307284.0,42607999.44,40291078.08
2021-12-16,ANET,130.14,-0.061445,307284.0,39989939.76,42607999.44
2021-12-17,ANET,135.03,0.037575,307284.0,41492558.52,39989939.76
2021-12-20,ANET,134.33,-0.005184,307284.0,41277459.720000006,41492558.52
2021-12-21,ANET,137.91,0.026651,307284.0,42377536.44,41277459.720000006
2021-12-22,ANET,139.53,0.011747,307284.0,42875336.52,42377536.44
2021-12-23,ANET,141.85001,0.016627,307284.0,43588238.47284,42875336.52
2021-12-27,ANET,146.84,0.035178,307284.0,45121582.56,43588238.47284
2021-12-28,ANET,144.89,-0.01328,307284.0,44522378.76,45121582.56
2021-12-29,ANET,145.71001,0.00566,307284.0,44774354.712840006,44522378.76
2021-12-30,ANET,143.14999,-0.017569,307284.0,43987701.52716,44774354.712840006
2021-12-31,ANET,143.75,0.004191,307284.0,44172075.0,43987701.52716
2020-01-02,BGSF,21.74,-0.006852,10242.0,222661.08,224197.38
2020-01-03,BGSF,21.5,-0.01104,10242.0,220203.0,222661.08
2020-01-06,BGSF,21.13,-0.017209,10242.0,216413.46,220203.0
2020-01-07,BGSF,21.2,0.003313,10242.0,217130.4,216413.46
2020-01-08,BGSF,21.31,0.005189,10242.0,218257.02,217130.4
2020-01-09,BGSF,21.17,-0.00657,10242.0,216823.14,218257.02
2020-01-10,BGSF,21.11,-0.002834,10242.0,216208.62,216823.14
2020-01-13,BGSF,21.41,0.014211,10242.0,219281.22,216208.62
2020-01-14,BGSF,21.5,0.004204,10242.0,220203.0,219281.22
2020-01-15,BGSF,21.55,0.002326,10242.0,220715.1,220203.0
2020-01-16,BGSF,21.83,0.012993,10242.0,223582.86,220715.1
2020-01-17,BGSF,21.45,-0.017407,10242.0,219690.9,223582.86
2020-01-21,BGSF,20.77,-0.031702,10242.0,212726.34,219690.9
2020-01-22,BGSF,20.95,0.008666,10242.0,214569.9,212726.34
2020-01-23,BGSF,20.9,-0.002387,10242.0,214057.8,214569.9
2020-01-24,BGSF,21.25,0.016746,10242.0,217642.5,214057.8
2020-01-27,BGSF,20.78,-0.022118,10242.0,212828.76,217642.5
2020-01-28,BGSF,20.93,0.007218,10242.0,214365.06,212828.76
2020-01-29,BGSF,19.99,-0.044912,10242.0,204737.58,214365.06
2020-01-30,BGSF,20.51,0.026013,10242.0,210063.42,204737.58
2020-01-31,BGSF,20.12,-0.019015,10242.0,206069.04,210063.42
2020-02-03,BGSF,20.18,0.002982,10242.0,206683.56,206069.04
2020-02-04,BGSF,20.17,-0.000496,10242.0,206581.14,206683.56
2020-02-05,BGSF,20.39,0.010907,10242.0,208834.38,206581.14
2020-02-06,BGSF,20.3,-0.004414,10242.0,207912.6,208834.38
2020-02-07,BGSF,19.8,-0.009852,10242.0,202791.6,207912.6
2020-02-10,BGSF,19.33,-0.023737,10242.0,197977.86,202791.6
2020-02-11,BGSF,19.25,-0.004139,10242.0,197158.5,197977.86
2020-02-12,BGSF,19.19,-0.003117,10242.0,196543.98,197158.5
2020-02-13,BGSF,19.52,0.017196,10242.0,199923.84,196543.98
2020-02-14,BGSF,18.99,-0.027152,10242.0,194495.58,199923.84
2020-02-18,BGSF,19.04,0.002633,10242.0,195007.68,194495.58
2020-02-19,BGSF,18.18,-0.045168,10242.0,186199.56,195007.68
2020-02-20,BGSF,19.09,0.050055,10242.0,195519.78,186199.56
2020-02-21,BGSF,18.9,-0.009953,10242.0,193573.8,195519.78
2020-02-24,BGSF,18.26,-0.033862,10242.0,187018.92,193573.8
2020-02-25,BGSF,17.24,-0.05586,10242.0,176572.08,187018.92
2020-02-26,BGSF,17.15,-0.00522,10242.0,175650.3,176572.08
2020-02-27,BGSF,16.82,-0.019242,10242.0,172270.44,175650.3
2020-02-28,BGSF,15.42,-0.083234,10242.0,157931.63999999998,172270.44
2020-03-02,BGSF,16.63,0.078469,10242.0,170324.46,157931.63999999998
2020-03-03,BGSF,15.89,-0.044498,10242.0,162745.38,170324.46
2020-03-04,BGSF,16.27,0.023914,10242.0,166637.34,162745.38
2020-03-05,BGSF,15.75,-0.031961,10242.0,161311.5,166637.34
2020-03-06,BGSF,15.96,0.013333,10242.0,163462.32,161311.5
2020-03-09,BGSF,14.14,-0.114035,10242.0,144821.88,163462.32
2020-03-10,BGSF,12.74,-0.09901,10242.0,130483.08,144821.88
2020-03-11,BGSF,14.17,0.112245,10242.0,145129.13999999998,130483.08
2020-03-12,BGSF,10.83,-0.235709,10242.0,110920.86,145129.13999999998
2020-03-13,BGSF,11.26,0.039705,10242.0,115324.92,110920.86
2020-03-16,BGSF,7.38,-0.344583,10242.0,75585.95999999999,115324.92
2020-03-17,BGSF,6.94,-0.059621,10242.0,71079.48000000001,75585.95999999999
2020-03-18,BGSF,6.54,-0.057637,10242.0,66982.68000000001,71079.48000000001
2020-03-19,BGSF,8.23,0.25841,10242.0,84291.66,66982.68000000001
2020-03-20,BGSF,8.34,0.013366,10242.0,85418.28,84291.66
2020-03-23,BGSF,7.44,-0.107914,10242.0,76200.48000000001,85418.28
2020-03-24,BGSF,8.02,0.077957,10242.0,82140.84,76200.48000000001
2020-03-25,BGSF,8.8,0.097257,10242.0,90129.6,82140.84
2020-03-26,BGSF,10.4,0.181818,10242.0,106516.8,90129.6
2020-03-27,BGSF,8.64,-0.169231,10242.0,88490.88,106516.8
2020-03-30,BGSF,8.64,0.0,10242.0,88490.88,88490.88
2020-03-31,BGSF,7.48,-0.134259,10309.0,77111.32,88490.88
2020-04-01,BGSF,6.97,-0.068182,10309.0,71853.73,77111.32
2020-04-02,BGSF,6.64,-0.047346,10309.0,68451.76,71853.73
2020-04-03,BGSF,6.13,-0.076807,10309.0,63194.17,68451.76
2020-04-06,BGSF,6.92,0.128874,10309.0,71338.28,63194.17
2020-04-07,BGSF,7.93,0.145954,10309.0,81750.37,71338.28
2020-04-08,BGSF,9.31,0.174023,10309.0,95976.79,81750.37
2020-04-09,BGSF,9.04,-0.029001,10309.0,93193.36,95976.79
2020-04-13,BGSF,8.94,-0.011062,10309.0,92162.46,93193.36
2020-04-14,BGSF,9.49,0.061521,10309.0,97832.41,92162.46
2020-04-15,BGSF,9.93,0.046365,10309.0,102368.37,97832.41
2020-04-16,BGSF,8.86,-0.107754,10309.0,91337.74,102368.37
2020-04-17,BGSF,9.38,0.058691,10309.0,96698.42,91337.74
2020-04-20,BGSF,9.45,0.007463,10309.0,97420.05,96698.42
2020-04-21,BGSF,9.45,0.0,10309.0,97420.05,97420.05
2020-04-22,BGSF,9.49,0.004233,10309.0,97832.41,97420.05
2020-04-23,BGSF,9.73,0.02529,10309.0,100306.57,97832.41
2020-04-24,BGSF,10.0,0.027749,10309.0,103090.0,100306.57
2020-04-27,BGSF,10.09,0.009,10309.0,104017.81,103090.0
2020-04-28,BGSF,10.87,0.077304,10309.0,112058.83,104017.81
2020-04-29,BGSF,12.65,0.163753,10309.0,130408.85,112058.83
2020-04-30,BGSF,12.15,-0.039526,10309.0,125254.35,130408.85
2020-05-01,BGSF,11.64,-0.041975,10309.0,119996.76,125254.35
2020-05-04,BGSF,11.09,-0.047251,10309.0,114326.81,119996.76
2020-05-05,BGSF,10.6,-0.044184,10309.0,109275.4,114326.81
2020-05-06,BGSF,10.14,-0.043396,10309.0,104533.26,109275.4
2020-05-07,BGSF,9.47,-0.066075,10309.0,97626.23,104533.26
2020-05-08,BGSF,10.48,0.106653,10309.0,108038.32,97626.23
2020-05-11,BGSF,10.35,-0.012405,10309.0,106698.15,108038.32
2020-05-12,BGSF,9.19,-0.112077,10309.0,94739.71,106698.15
2020-05-13,BGSF,7.79,-0.152339,10309.0,80307.11,94739.71
2020-05-14,BGSF,8.34,0.070603,10309.0,85977.06,80307.11
2020-05-15,BGSF,9.06,0.086331,10309.0,93399.54,85977.06
2020-05-18,BGSF,9.88,0.090508,10309.0,101852.92,93399.54
2020-05-19,BGSF,9.49,-0.034413,10309.0,97832.41,101852.92
2020-05-20,BGSF,9.57,0.00843,10309.0,98657.13,97832.41
2020-05-21,BGSF,10.11,0.056426,10309.0,104223.99,98657.13
2020-05-22,BGSF,10.38,0.026706,10309.0,107007.42,104223.99
2020-05-26,BGSF,10.29,-0.008671,10309.0,106079.61,107007.42
2020-05-27,BGSF,11.8,0.146744,10309.0,121646.2,106079.61
2020-05-28,BGSF,10.63,-0.099153,10309.0,109584.67,121646.2
2020-05-29,BGSF,10.44,-0.017874,10307.0,107605.08,109584.67
2020-06-01,BGSF,10.6,0.015326,10307.0,109254.2,107605.08
2020-06-02,BGSF,10.36,-0.022642,10307.0,106780.52,109254.2
2020-06-03,BGSF,11.43,0.103282,10307.0,117809.01,106780.52
2020-06-04,BGSF,12.07,0.055993,10307.0,124405.49,117809.01
2020-06-05,BGSF,13.35,0.106048,10307.0,137598.44999999998,124405.49
2020-06-08,BGSF,13.33,-0.001498,10307.0,137392.31,137598.44999999998
2020-06-09,BGSF,12.77,-0.04201,10307.0,131620.38999999998,137392.31
2020-06-10,BGSF,11.96,-0.06343,10307.0,123271.72000000002,131620.38999999998
2020-06-11,BGSF,10.93,-0.08612,10307.0,112655.51,123271.72000000002
2020-06-12,BGSF,11.57,0.058554,10307.0,119251.99,112655.51
2020-06-15,BGSF,11.82,0.021608,10307.0,121828.74,119251.99
2020-06-16,BGSF,12.28,0.038917,10307.0,126569.96,121828.74
2020-06-17,BGSF,11.91,-0.03013,10307.0,122756.37,126569.96
2020-06-18,BGSF,11.25,-0.055416,10307.0,115953.75,122756.37
2020-06-19,BGSF,11.01,-0.021333,10307.0,113480.07,115953.75
2020-06-22,BGSF,11.0,-0.000908,10307.0,113377.0,113480.07
2020-06-23,BGSF,10.5,-0.045455,10307.0,108223.5,113377.0
2020-06-24,BGSF,10.18,-0.030476,10307.0,104925.26,108223.5
2020-06-25,BGSF,10.2,0.001965,10307.0,105131.4,104925.26
2020-06-26,BGSF,10.31,0.010784,10307.0,106265.17,105131.4
2020-06-29,BGSF,10.57,0.025218,10307.0,108944.99,106265.17
2020-06-30,BGSF,11.32,0.070956,10307.0,116675.24,108944.99
2020-07-01,BGSF,11.2,-0.010601,10307.0,115438.4,116675.24
2020-07-02,BGSF,10.24,-0.085714,10307.0,105543.68,115438.4
2020-07-06,BGSF,10.48,0.023437,10307.0,108017.36,105543.68
2020-07-07,BGSF,10.08,-0.038168,10307.0,103894.56,108017.36
2020-07-08,BGSF,10.15,0.006944,10307.0,104616.05,103894.56
2020-07-09,BGSF,9.62,-0.052217,10307.0,99153.34,104616.05
2020-07-10,BGSF,10.21,0.061331,10307.0,105234.47000000002,99153.34
2020-07-13,BGSF,9.94,-0.026445,10307.0,102451.58,105234.47000000002
2020-07-14,BGSF,9.58,-0.036217,10307.0,98741.06,102451.58
2020-07-15,BGSF,9.92,0.035491,10307.0,102245.44,98741.06
2020-07-16,BGSF,9.97,0.00504,10307.0,102760.79,102245.44
2020-07-17,BGSF,9.83,-0.014042,10307.0,101317.81,102760.79
2020-07-20,BGSF,9.64,-0.019329,10307.0,99359.48,101317.81
2020-07-21,BGSF,9.74,0.010373,10307.0,100390.18,99359.48
2020-07-22,BGSF,9.64,-0.010267,10307.0,99359.48,100390.18
2020-07-23,BGSF,9.54,-0.010373,10307.0,98328.77999999998,99359.48
2020-07-24,BGSF,9.34,-0.020964,10307.0,96267.38,98328.77999999998
2020-07-27,BGSF,9.19,-0.01606,10307.0,94721.33,96267.38
2020-07-28,BGSF,9.33,0.015234,10307.0,96164.31,94721.33
2020-07-29,BGSF,10.02,0.073955,10307.0,103276.14,96164.31
2020-07-30,BGSF,9.43,-0.058882,10307.0,97195.01,103276.14
2020-07-31,BGSF,9.08,-0.037116,10307.0,93587.56,97195.01
2020-08-03,BGSF,9.53,0.049559,10307.0,98225.71,93587.56
2020-08-04,BGSF,9.72,0.019937,10307.0,100184.04,98225.71
2020-08-05,BGSF,9.65,-0.007202,10307.0,99462.55,100184.04
2020-08-06,BGSF,9.87,0.022798,10307.0,101730.09,99462.55
2020-08-07,BGSF,9.96,0.009119,10307.0,102657.72000000002,101730.09
2020-08-10,BGSF,9.23,-0.073293,10307.0,95133.61,102657.72000000002
2020-08-11,BGSF,9.52,0.031419,10307.0,98122.64,95133.61
2020-08-12,BGSF,10.08,0.058823,10307.0,103894.56,98122.64
2020-08-13,BGSF,10.56,0.047619,10307.0,108841.92,103894.56
2020-08-14,BGSF,11.24,0.064394,10307.0,115850.68,108841.92
2020-08-17,BGSF,11.19,-0.0,10307.0,115335.33,115850.68
2020-08-18,BGSF,10.84,-0.031278,10307.0,111727.88,115335.33
2020-08-19,BGSF,10.4,-0.04059,10307.0,107192.8,111727.88
2020-08-20,BGSF,10.13,-0.025961,10307.0,104409.91,107192.8
2020-08-21,BGSF,9.66,-0.046397,10307.0,99565.62,104409.91
2020-08-24,BGSF,9.72,0.006211,10307.0,100184.04,99565.62
2020-08-25,BGSF,9.81,0.009259,10307.0,101111.67,100184.04
2020-08-26,BGSF,9.56,-0.025484,10307.0,98534.92,101111.67
2020-08-27,BGSF,9.42,-0.014644,10307.0,97091.94,98534.92
2020-08-28,BGSF,9.8,0.04034,10307.0,101008.6,97091.94
2020-08-31,BGSF,9.38,-0.042857,10307.0,96679.66,101008.6
2020-09-01,BGSF,9.55,0.018124,10307.0,98431.85,96679.66
2020-09-02,BGSF,9.86,0.032461,10307.0,101627.02,98431.85
2020-09-03,BGSF,9.73,-0.013185,10307.0,100287.11,101627.02
2020-09-04,BGSF,9.69,-0.004111,10307.0,99874.83,100287.11
2020-09-08,BGSF,9.28,-0.042312,10307.0,95648.96,99874.83
2020-09-09,BGSF,9.3,0.002155,10307.0,95855.1,95648.96
2020-09-10,BGSF,9.42,0.012903,10307.0,97091.94,95855.1
2020-09-11,BGSF,9.45,0.003185,10307.0,97401.15,97091.94
2020-09-14,BGSF,9.4,-0.005291,10307.0,96885.8,97401.15
2020-09-15,BGSF,9.29,-0.011702,10307.0,95752.02999999998,96885.8
2020-09-16,BGSF,9.47,0.019376,10307.0,97607.29,95752.02999999998
2020-09-17,BGSF,9.3,-0.017951,10307.0,95855.1,97607.29
2020-09-18,BGSF,8.88,-0.045161,10307.0,91526.16,95855.1
2020-09-21,BGSF,8.5,-0.042793,10307.0,87609.5,91526.16
2020-09-22,BGSF,8.32,-0.021177,10307.0,85754.24,87609.5
2020-09-23,BGSF,8.09,-0.027644,10307.0,83383.63,85754.24
2020-09-24,BGSF,8.12,0.003708,10307.0,83692.84,83383.63
2020-09-25,BGSF,8.51,0.04803,10307.0,87712.56999999999,83692.84
2020-09-28,BGSF,8.74,0.027027,10307.0,90083.18,87712.56999999999
2020-09-29,BGSF,8.68,-0.006865,10307.0,89464.76,90083.18
2020-09-30,BGSF,8.47,-0.024194,10317.0,87384.99,89464.76
2020-10-01,BGSF,8.83,0.042503,10317.0,91099.11,87384.99
2020-10-02,BGSF,9.0,0.019253,10317.0,92853.0,91099.11
2020-10-05,BGSF,9.22,0.024444,10317.0,95122.74,92853.0
2020-10-06,BGSF,8.97,-0.027115,10317.0,92543.49,95122.74
2020-10-07,BGSF,9.07,0.011148,10317.0,93575.19,92543.49
2020-10-08,BGSF,9.28,0.023153,10317.0,95741.76,93575.19
2020-10-09,BGSF,9.64,0.038793,10317.0,99455.88,95741.76
2020-10-12,BGSF,9.74,0.010373,10317.0,100487.58,99455.88
2020-10-13,BGSF,9.12,-0.063655,10317.0,94091.04,100487.58
2020-10-14,BGSF,9.17,0.005482,10317.0,94606.89,94091.04
2020-10-15,BGSF,9.25,0.008724,10317.0,95432.25,94606.89
2020-10-16,BGSF,9.06,-0.02054,10317.0,93472.02,95432.25
2020-10-19,BGSF,8.86,-0.022075,10317.0,91408.62,93472.02
2020-10-20,BGSF,8.73,-0.014673,10317.0,90067.41,91408.62
2020-10-21,BGSF,8.5,-0.026346,10317.0,87694.5,90067.41
2020-10-22,BGSF,8.6,0.011765,10317.0,88726.2,87694.5
2020-10-23,BGSF,8.43,-0.019767,10317.0,86972.31,88726.2
2020-10-26,BGSF,8.64,0.024911,10317.0,89138.88,86972.31
2020-10-27,BGSF,8.11,-0.061343,10317.0,83670.87,89138.88
2020-10-28,BGSF,7.61,-0.061652,10317.0,78512.37000000001,83670.87
2020-10-29,BGSF,7.79,0.023653,10317.0,80369.43000000001,78512.37000000001
