date,TICKER,PRC,RET,SHROUT,MV_USD,MV_USD_lag
2021-10-29,BLDR,58.27,0.126208,207208.0,12074010.16,10720941.92
2021-11-30,BLDR,69.44,0.191694,191501.0,13297829.44,12074010.16
2021-12-31,BLDR,85.71,0.234303,191501.0,16413550.71,13297829.44
2020-01-31,ACCO,8.64,-0.076923,96987.0,837967.68,907798.32
2020-02-28,ACCO,8.01,-0.072917,96656.0,774214.5599999999,837967.68
2020-03-31,ACCO,5.05,-0.361423,96656.0,488112.8,774214.5599999999
2020-04-30,ACCO,7.4,0.465346,94448.0,698915.2000000001,488112.8
2020-05-29,ACCO,6.19,-0.15473,94462.0,584719.78,698915.2000000001
2020-06-30,ACCO,7.1,0.147011,94462.0,670680.2,584719.78
2020-07-31,ACCO,6.52,-0.08169,94462.0,615892.24,670680.2
2020-08-31,ACCO,6.48,0.003834,94462.0,612113.76,615892.24
2020-09-30,ACCO,5.8,-0.104938,94462.0,547879.6,612113.76
2020-10-30,ACCO,5.27,-0.091379,94497.0,497999.19,547879.6
2020-11-30,ACCO,7.66,0.465844,94497.0,723847.02,497999.19
2020-12-31,ACCO,8.45,0.103133,94497.0,798499.6499999999,723847.02
2021-01-29,ACCO,8.09,-0.042604,94497.0,764480.73,798499.6499999999
2021-02-26,ACCO,8.1,0.001236,95030.0,769743.0,764480.73
2021-03-31,ACCO,8.44,0.05,95030.0,802053.2,769743.0
2021-04-30,ACCO,8.58,0.016588,95492.0,819321.36,802053.2
2021-05-28,ACCO,9.11,0.069347,95492.0,869932.12,819321.36
2021-06-30,ACCO,8.63,-0.052689,95492.0,824095.9600000001,869932.12
2021-07-30,ACCO,8.94,0.035921,95492.0,853698.48,824095.9600000001
2021-08-31,ACCO,9.37,0.055369,95593.0,895706.4099999999,853698.48
2021-09-30,ACCO,8.59,-0.083244,95593.0,821143.87,895706.4099999999
2021-10-29,ACCO,8.27,-0.037253,95731.0,791695.37,821143.87
2021-11-30,ACCO,8.26,0.00786,95731.0,790738.0599999999,791695.37
2021-12-31,ACCO,8.26,0.0,95731.0,790738.0599999999,790738.0599999999
