Ticker,Data_Points,Avg_RET,Avg_RET_Pct,Avg_Score,Correlation,Date_Start,Date_End,RET_StdDev,Score_StdDev,Min_RET,Max_RET,Min_Score,Max_Score
BGSF,29,0.002562759,0.2562758620689656,0.3686206896551725,0.23254840459234108,2020-12-02,2021-06-28,0.029579611301724092,0.3292711012647159,-0.052027,0.090083,-0.53,0.77
BIPC,31,0.004276452,0.42764516129032243,0.35032258064516125,-0.008737294,2020-09-01,2021-06-22,0.017823930798860858,0.31197739096466315,-0.036508,0.053895,-0.57,0.77
BLDR,83,0.008467783,0.8467783132530118,0.37819277108433735,0.034831612,2020-01-09,2021-06-30,0.038210085725785894,0.3473001955092511,-0.060901,0.174152,-0.61,0.82
BLMN,54,0.013642481481481481,1.364248148148148,0.2705555555555556,0.4466569156460742,2020-05-08,2021-06-29,0.047466541679869835,0.35237960163408827,-0.063346,0.133097,-0.7,0.8
BLNK,259,0.006609722,0.6609722007722008,0.25745173745173744,0.21469534915197758,2020-01-03,2021-06-28,0.075582251,0.509693319,-0.163593,0.298337,-0.82,0.77
BRX,38,0.000725079,0.072507895,0.20157894736842102,0.35084747403216704,2020-11-04,2021-06-30,0.020002973,0.30268640730371354,-0.038793,0.054717,-0.61,0.76
CAMP,53,0.003806302,0.3806301886792455,0.4371698113207548,0.19671651484327424,2020-12-15,2021-06-29,0.056578966,0.29034049876819407,-0.117318,0.219203,-0.54,0.76
CERN,121,-0.000936165,-0.093616529,0.3463636363636363,0.20033697032695896,2020-01-07,2021-06-29,0.018024260656749606,0.3102391550615965,-0.060531,0.070488,-0.63,0.77
CLVT,42,-0.001065714,-0.106571429,0.34071428571428575,0.3724933256652297,2021-02-10,2021-06-30,0.035865570465202765,0.2973574088053441,-0.159487,0.086538,-0.7,0.77
CNA,47,0.007112745,0.7112744680851065,0.27702127659574466,0.15726201932039802,2020-05-18,2021-06-23,0.016189623781739482,0.32710133314641343,-0.022193,0.064231,-0.67,0.76
CNSP,23,0.039848905,3.9848904761904773,0.4252173913043478,-0.295629478,2020-02-12,2021-06-29,0.089374236,0.35550053784919533,-0.06422,0.248555,-0.63,0.76
CNX,50,-0.001596,-0.1596,0.35620000000000007,-0.164780452,2020-05-12,2021-05-28,0.027660009,0.3788968412728333,-0.069414,0.056458,-0.6,0.77
CPF,26,-0.007887,-0.7887,0.31576923076923075,-0.432362413,2020-07-30,2021-06-28,0.027566614077176765,0.38544699326286697,-0.054545,0.032452,-0.72,0.76
CVX,530,0.000920636,0.092063585,0.19271698113207547,0.1844537320004264,2020-04-17,2021-06-30,0.019871531816801652,0.4583860227317798,-0.042189,0.089761,-0.78,0.78
DAL,449,-8.62E-05,-0.008619154,0.19559020044543432,0.12172419920582854,2020-03-25,2021-06-30,0.025790520920170795,0.44140822890677006,-0.075737,0.156564,-0.76,0.77
DIS,866,-0.001199499,-0.119949885,0.2629676674364896,0.032772272858595894,2020-04-22,2021-06-30,0.016547333593370496,0.4101011761455216,-0.038511,0.135949,-0.72,0.8
DOC,35,-0.0029168,-0.29168,0.29428571428571426,-0.329299445,2020-04-06,2021-06-24,0.019288181,0.2653774860157387,-0.025557,0.073988,-0.72,0.74
